Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell
ENSG00000130449,ZSWIM6,-16.251265582479821,0.0025412960609911056,-94.415059478410086,0.00088066930867459266,6.2905139933178669,0.0062111801242236021,105.15860541147602,0.02056555269922879,6.5868776761863161,0.010752688172043012,-7.3696720200870018,0.0
ENSG00000068796,KIF2A,-26.338184070199866,0.021601016518424398,-278.59255253986737,0.00044033465433729633,83.564997715753961,0.13664596273291926,22.940030182392931,0.028277634961439587,81.216619267908214,0.19892473118279569,117.20908944400796,0.11510791366906475
ENSG00000086189,DIMT1,-56.30660089651915,0.035578144853875476,-379.21265971347066,0.0026420079260237781,120.17065607471886,0.24223602484472051,41.658125941853775,0.064267352185089971,200.78775190220065,0.81182795698924726,72.902726691234534,0.1223021582733813
ENSG00000086200,IPO11,3.7765096340201545,0.021601016518424398,-237.04467209465795,0.00044033465433729633,99.796832728541631,0.093167701863354033,-28.05206677219855,0.0051413881748071976,152.43579971249116,0.30645161290322581,9.0875967917964502,0.014388489208633094
ENSG00000153006,SREK1IP1,34.648005533047709,0.16264294790343076,-391.89682772287159,0.062967855570233378,82.153642893240473,0.32919254658385094,165.84697479112319,0.2236503856041131,101.74894216439321,0.84946236559139787,7.4992623410481585,0.11510791366906475
ENSG00000153015,CWC27,80.337968074430336,0.10927573062261753,-402.64572630096461,0.0066050198150594455,29.358017557146379,0.093167701863354033,38.639898370253761,0.066838046272493568,232.33907487913675,0.83870967741935487,21.970767420008528,0.064748201438848921
ENSG00000272370,RP11-307L14.1,-12.550700839253993,0.0,26.504783729147956,0.00088066930867459266,-2.5675512517406824,0.0,-6.2035865647647253,0.0,-2.9662393343091149,0.0,-2.2167057390804619,0.0
ENSG00000049192,ADAMTS6,-17.652616892501769,0.0,-50.939127017622823,0.0,-3.6112723248955327,0.0,-8.7253722632569097,0.0,35.259945021248335,0.0053763440860215058,45.668443477032376,0.0071942446043165471
ENSG00000250081,CTD-2116N20.1,-20.85002341069481,0.0,-60.165696525649473,0.0,44.699803318249096,0.0062111801242236021,-10.305793020025744,0.0,50.304242362503494,0.010752688172043012,-3.6825327243794059,0.0
ENSG00000123219,CENPK,496.79072586328141,0.45870393900889456,-602.6064180437578,0.0088066930867459273,27.966376630694743,0.18012422360248448,-105.71965157491263,0.0051413881748071976,173.58649114111358,1.1290322580645162,9.9824759835774604,0.10071942446043165
ENSG00000113593,PPWD1,40.887783858023361,0.035578144853875476,-237.16925736784083,0.0022016732716864818,41.126720138344986,0.049689440993788817,11.088000266057353,0.017994858611825194,137.61687590786173,0.29569892473118281,6.4498771975667371,0.021582733812949641
ENSG00000113595,TRIM23,-17.266785115900035,0.01397712833545108,47.496522025550917,0.019374724790841038,-18.647053390556938,0.0,-22.191302656610056,0.0051413881748071976,3.6426846288843961,0.037634408602150539,6.9659345086331044,0.014388489208633094
ENSG00000113597,TRAPPC13,20.082857220800044,0.019059720457433291,-215.58638535468748,0.0022016732716864818,38.991581663854049,0.043478260869565216,63.181261970387197,0.038560411311053984,57.185996118488312,0.12903225806451613,36.144688381155852,0.043165467625899283
ENSG00000253251,CTC-534A2.2,9.5946396778290008,0.0088945362134688691,-128.51755595716418,0.001321003963011889,56.421842867903223,0.043478260869565216,23.181024000280043,0.010282776349614395,49.331963043217058,0.053763440860215055,-10.011913632067312,0.0
ENSG00000197860,SGTB,-26.900138217673987,0.0038119440914866584,-131.20848863042767,0.00044033465433729633,-0.45159223337717824,0.012422360248447204,131.40875746494274,0.030848329048843187,-5.3608238173824221,0.0053763440860215058,32.512285433924305,0.014388489208633094
ENSG00000123213,NLN,-61.619845576926892,0.0,-160.04482484943497,0.00044033465433729633,48.096535575294311,0.049689440993788817,55.585722694290553,0.012853470437017995,128.8657139803976,0.14516129032258066,-10.883301823624894,0.0
ENSG00000269961,CTD-2033C11.1,50.170908310412351,0.0012706480304955528,-36.216825420517061,0.0,-2.5675512517407264,0.0,-6.2035865647648922,0.0,-2.9662393343091589,0.0,-2.2167057390805058,0.0
