Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell,Cluster 7 Weight,Cluster 7 UMI counts/cell
ENSG00000211455,STK38L,-166.44656576672895,0.0088066930867459273,20.807669540518962,0.055172413793103448,-29.451329700931431,0.024142312579415501,158.24719902959453,0.082262210796915161,12.35785290503237,0.086021505376344093,-7.082155703850197,0.0071942446043165471,11.567329696354529,0.125
ENSG00000029153,ARNTL2,-127.68298699317782,0.0,35.198660541894206,0.013793103448275862,-29.298352633395645,0.0012706480304955528,-8.6047424994149306,0.0025706940874035988,139.1020243951584,0.064516129032258063,-7.8150309079924458,0.0,-0.89957190307826451,0.0
ENSG00000110841,PPFIBP1,-49.661961734398609,0.0,82.835539872259176,0.013793103448275862,-17.210023727420232,0.0,-8.5066063913170282,0.0,-4.0674261922492629,0.0,-3.0396357028099286,0.0,-0.34988612406445146,0.0
ENSG00000061794,MRPS35,-461.92285743200483,0.0088066930867459273,81.834138864264702,0.36551724137931035,-90.765677223989712,0.041931385006353239,149.75018260968318,0.16452442159383032,300.09342819741812,1.381720430107527,24.578011025756464,0.079136690647482008,-3.567226041148047,0.0
ENSG00000087448,KLHL42,-221.84889266730201,0.001321003963011889,19.430908120626871,0.034482758620689655,123.42017235180296,0.043202033036848796,35.827915809316309,0.02313624678663239,46.94185155034932,0.086021505376344093,-2.0935149343745336,0.0071942446043165471,-1.6784402304299595,0.0
ENSG00000123106,CCDC91,-248.27375543042265,0.015852047556142668,4.5792804162807919,0.055172413793103448,20.876812691218838,0.050825921219822108,109.57982506057768,0.084832904884318772,57.611969804561916,0.29032258064516131,51.269289476872594,0.079136690647482008,4.3565779809232765,0.125
ENSG00000064763,FAR2,-152.32336782243689,0.00044033465433729633,53.525291162462544,0.068965517241379309,-55.680897678607693,0.0,145.25251641232364,0.048843187660668377,20.192835486849834,0.048387096774193547,-9.8343643930450888,0.0,-1.1320131675447624,0.0
ENSG00000257176,RP11-996F15.2,-36.216825420516813,0.0,60.409218270768918,0.0068965517241379309,-12.550700839254011,0.0,-6.2035865647647421,0.0,-2.9662393343091322,0.0,-2.2167057390804792,0.0,-0.25516037284379578,0.0
ENSG00000087502,ERGIC2,-422.09947305934423,0.0079260237780713338,57.009156301168609,0.21379310344827587,83.255300975688513,0.12325285895806862,23.100732242205186,0.10025706940874037,158.51170864161668,0.80107526881720426,72.391054789943368,0.15827338129496402,27.831520108700264,0.625
ENSG00000133687,TMTC1,-50.901764434151985,0.0,-3.2500025728543931,0.0,-17.63966913680299,0.0,79.434545642731351,0.0051413881748071976,-4.1689688175925328,0.0,-3.1155197077707624,0.0,-0.35862097355634603,0.0
ENSG00000133704,IPO8,-110.43037676938717,0.0,34.732075399705749,0.034482758620689655,-9.892926763502274,0.0025412960609911056,80.575198741860916,0.015424164524421594,12.553109267693847,0.026881720430107527,-6.759058727848549,0.0,-0.77802114852932658,0.0
ENSG00000110888,CAPRIN2,-255.39823276413324,0.0048436811977102595,-9.9362087978899591,0.0068965517241379309,138.04161179139948,0.080050825921219829,-23.345611920819241,0.010282776349614395,145.17719693239894,0.38172043010752688,2.2939976818726451,0.028776978417266189,3.1672470771548391,0.0625
ENSG00000246331,RP11-77I22.2,-36.216825420517125,0.0,-2.3123908788969461,0.0,-12.550700839254324,0.0,-6.2035865647649553,0.0,59.755369815357717,0.0053763440860215058,-2.2167057390805196,0.0,-0.25516037284380083,0.0
ENSG00000235884,LINC00941,-58.33102635129346,0.0,-3.7243499872026953,0.0,-20.214230620196666,0.0,-9.9915320346335328,0.0,43.949043119335315,0.021505376344086023,48.723058631197908,0.0071942446043165471,-0.41096275720857456,0.0
ENSG00000245614,DDX11-AS1,-76.86376192856055,0.0,19.815591677927344,0.013793103448275862,1.6288135498848855,0.0012706480304955528,28.830521965949274,0.0025706940874035988,31.834930330983891,0.010752688172043012,-4.7045631475431104,0.0,-0.54153244863805505,0.0
ENSG00000013573,DDX11,-250.60398058508653,0.0,41.39194934775032,0.055172413793103448,141.28990665168098,0.041931385006353239,-25.029420592570649,0.0051413881748071976,110.05573583901976,0.17741935483870969,-15.338596786140638,0.0,-1.7655938746636723,0.0
ENSG00000139146,FAM60A,-224.27742894119638,0.0035226772346983706,110.29104209304309,0.15172413793103448,-58.055431004898956,0.0076238881829733167,-2.6443416222897538,0.02056555269922879,117.12795054000834,0.29569892473118281,59.484175839218381,0.064748201438848921,-1.9259669038811476,0.0
ENSG00000177340,AC024940.1,-54.901429783589421,0.0,-3.505375305424959,0.0,-19.025726657720085,0.0,22.24856334735512,0.0025706940874035988,5.7478052010235352,0.0053763440860215058,49.822963232055088,0.014388489208633094,-0.38680003370206345,0.0
ENSG00000170456,DENND5B,-86.787837032108115,0.0,26.569716887387681,0.0068965517241379309,-30.075749777308051,0.0,22.163604938903283,0.0025706940874035988,46.764907367711601,0.037634408602150539,-5.3119812186097137,0.0,26.677338834021473,0.125
ENSG00000139160,METTL20,-20.123963273891114,0.0079260237780713338,-4.835771421798154,0.0068965517241379309,-6.2670789229423827,0.0076238881829733167,11.224847194080363,0.010282776349614395,15.756198239920369,0.043010752688172046,5.5725609453267708,0.0071942446043165471,-1.3267927606964318,0.0
ENSG00000151743,AMN1,-138.65511034949364,0.0017613386173491853,39.921337394187631,0.034482758620689655,5.3819151464003347,0.0088945362134688691,56.293281708820714,0.017994858611825194,32.634461938543147,0.069892473118279563,5.6177780903158219,0.0071942446043165471,-1.1936639287710664,0.0
ENSG00000188375,H3F3C,-200.09949691655078,0.0017613386173491853,11.247839220346215,0.020689655172413793,-13.379911195932671,0.012706480304955527,152.64764447142633,0.043701799485861184,29.807722872717569,0.069892473118279563,21.394607159068336,0.021582733812949641,-1.6184056110670892,0.0
ENSG00000255760,RP11-428G5.5,-51.131526720860414,0.0,-3.2646725559333176,0.0,-17.719291734617222,0.0,79.793100263638877,0.0051413881748071976,-4.1877868648523986,0.0,-3.1295826570671106,0.0,-0.36023973030988216,0.0
