Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell
ENSG00000106245,BUD31,190.25942844200793,2.418848167539267,-686.32056354630618,0.095552619991193313,176.29757356927979,0.44067796610169491,193.21758467325014,0.52405063291139242,126.54597686179463,0.54477611940298509
ENSG00000106246,PTCD1,87.714260142603337,0.073298429319371722,-98.24458659659274,0.001321003963011889,9.7243114554733641,0.0048426150121065378,-5.7706410387176685,0.0063291139240506328,6.5766560372325742,0.0037313432835820895
ENSG00000248919,ATP5J2-PTCD1,24.506665207495931,0.005235602094240838,-48.752984846981605,0.0,-8.8661306656994441,0.0,-16.959426697100707,0.0,50.071877002286378,0.0037313432835820895
ENSG00000160917,CPSF4,167.98175989577717,0.37172774869109948,-284.21944654069978,0.0022016732716864818,-10.956571955751887,0.024213075060532687,113.520694594888,0.050632911392405063,13.67356400578363,0.029850746268656716
ENSG00000241468,ATP5J2,307.95296763287496,10.445026178010471,-1210.6813419264233,0.28533685601056802,363.2960325310417,1.7530266343825667,381.67086045702121,2.0012658227848101,157.76148130546923,1.6529850746268657
ENSG00000198556,ZNF789,39.515329702896736,0.062827225130890049,-174.63522529348819,0.00044033465433729633,42.658434407770066,0.014527845036319613,1.3510821904504389,0.0088607594936708865,91.110378992379211,0.033582089552238806
ENSG00000160908,ZNF394,33.490703826610201,0.193717277486911,-227.51710864902307,0.022016732716864818,89.499257999659221,0.075060532687651338,39.040909277882648,0.069620253164556958,65.486237544867478,0.070895522388059698
ENSG00000196652,ZKSCAN5,87.270291954422774,0.052356020942408377,-126.66250454868114,0.0,-23.034616635229572,0.0,77.374231791820321,0.010126582278481013,-14.947402562328191,0.0
ENSG00000221909,FAM200A,83.075098088264397,0.062827225130890049,-120.52725910501731,0.00044033465433729633,-23.848971506819616,0.0,40.78599331593032,0.0063291139240506328,20.515139207640569,0.011194029850746268
ENSG00000197343,ZNF655,28.362321751740261,0.17277486910994763,-310.30785283335166,0.0066050198150594455,226.59196854974266,0.17191283292978207,-58.295144113848131,0.034177215189873419,113.64870664571173,0.12313432835820895
ENSG00000244219,GS1-259H13.2,31.304806798029652,0.015706806282722512,-50.368613476076824,0.0,-9.1599459998325052,0.0,-17.521446343505168,0.0,45.745199021383847,0.0037313432835820895
ENSG00000197037,ZSCAN25,61.557797596003851,0.062827225130890049,-81.893882425671848,0.001321003963011889,0.99816876696568479,0.0048426150121065378,35.064463469060776,0.0088607594936708865,-15.726547406357067,0.0
ENSG00000106258,CYP3A5,-5.6638555414946063,0.0,-49.371628172122861,0.00044033465433729633,35.941513652999042,0.0072639225181598066,27.04116003507038,0.0025316455696202532,-7.947189974453142,0.0
ENSG00000160868,CYP3A4,-3.0459769508226477,0.0,26.504783729150198,0.00044033465433729633,-6.5863271240300589,0.0,-12.598543409161774,0.0,-4.2739362451333438,0.0
ENSG00000146833,TRIM4,58.213723322074379,0.12041884816753927,-183.51836705507623,0.0039630118890356669,47.535637603585968,0.026634382566585957,24.222524114406397,0.022784810126582278,53.54648201501513,0.033582089552238806
ENSG00000106261,ZKSCAN1,71.775727542788289,0.17277486910994763,-182.63269242805319,0.0048436811977102595,64.529875780682858,0.031476997578692496,-17.54897816829703,0.016455696202531647,63.87606727288555,0.055970149253731345
ENSG00000166529,ZSCAN21,61.708095071373059,0.12041884816753927,-146.58371653500873,0.0061646851607221487,-26.91059650057025,0.0048426150121065378,86.479498272456411,0.02911392405063291,25.306719691747439,0.022388059701492536
ENSG00000166526,ZNF3,71.6493943274223,0.193717277486911,-156.90815931970567,0.0070453544693967413,13.655416247457705,0.016949152542372881,54.698747569671937,0.027848101265822784,16.904601175158337,0.018656716417910446
ENSG00000168090,COPS6,209.44823675935842,1.8010471204188481,-695.24566370934042,0.025539409951563188,98.113328546013889,0.23970944309927361,221.86822547375724,0.37088607594936707,165.81587293021957,0.41791044776119401
ENSG00000166508,MCM7,341.68580845842388,3.3089005235602094,-732.88732696733712,0.013650374284456186,-68.393792529569865,0.094430992736077482,418.19163182983021,0.67341772151898738,41.403679208687784,0.30970149253731344
ENSG00000221838,AP4M1,110.95271247392277,0.21465968586387435,-253.71019686595568,0.00044033465433729633,-11.355576113553074,0.0096852300242130755,129.49179197416873,0.050632911392405063,24.621268531414685,0.026119402985074626
ENSG00000106290,TAF6,103.28490149293022,0.41361256544502617,-369.44224954849727,0.009687362395420519,58.751796612488874,0.070217917675544791,151.39047508893253,0.12531645569620253,56.015076354139914,0.10820895522388059
ENSG00000166997,CNPY4,44.572235955634874,0.13612565445026178,-234.61284640195339,0.0022016732716864818,-27.536022361629467,0.0096852300242130755,179.90696706257873,0.065822784810126586,37.669665745376413,0.037313432835820892
ENSG00000214309,MBLAC1,-1.8889872333608715,0.005235602094240838,-106.5062075166198,0.00088066930867459266,38.900245843091128,0.014527845036319613,71.644019174673176,0.015189873417721518,-2.1490702677760458,0.0037313432835820895
