Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000163755,HPS3,-236.23159894202814,0.0020249746878164025,115.95328109554059,0.028938906752411574,120.27831784649895,0.10344827586206896
ENSG00000169908,TM4SF1,-76.83973180834117,0.0,-16.130379070127344,0.0,92.970110878467608,0.011494252873563218
ENSG00000114744,COMMD2,-345.96312041283511,0.026999662504218699,130.09825887681953,0.091639871382636656,215.86486153600373,0.44252873563218392
ENSG00000082996,RNF13,-485.18638618751714,0.0094498818764765444,422.18276817964374,0.2427652733118971,63.00361800787929,0.17816091954022989
ENSG00000070087,PFN2,-77.668894678716512,0.0,67.505605806091069,0.0064308681672025723,10.163288872626362,0.0028735632183908046
ENSG00000196428,TSC22D2,-101.2240433236577,0.011474856564292946,42.996107755712714,0.014469453376205787,58.227935567939006,0.063218390804597707
ENSG00000120742,SERP1,-997.28304594688348,0.19473506581167735,745.33979840291295,1.67524115755627,251.94324754390425,2.6350574712643677
ENSG00000144895,EIF2A,-511.11548699290506,0.041174485318933515,214.37184142902393,0.21221864951768488,296.74364556391123,0.91379310344827591
ENSG00000198843,SELT,-675.29059671676862,0.19034762065474181,453.92119297678568,0.752411575562701,221.36940374000525,1.6264367816091954
ENSG00000240137,RP11-103G8.2,-160.26390864709674,0.00033749578130273371,117.51458498451893,0.014469453376205787,42.749323662578924,0.025862068965517241
ENSG00000181788,SIAH2,249.23310001244408,0.58015524805939922,-227.5625806577753,0.1157556270096463,-21.67051935466986,0.64655172413793105
ENSG00000144893,MED12L,-101.44932502869113,0.00033749578130273371,13.295855698009046,0.0016077170418006431,88.153469330676032,0.017241379310344827
ENSG00000174946,GPR171,-168.81334590024341,0.00033749578130273371,189.39566689359464,0.038585209003215437,-20.582320993338211,0.0
ENSG00000174944,P2RY14,-79.496374229506714,0.0,88.833106673603552,0.0048231511254019296,-9.3367324440997379,0.0
ENSG00000181631,P2RY13,-236.18122501887817,0.00033749578130273371,261.5208542621935,0.072347266881028938,-25.339629243306796,0.0028735632183908046
ENSG00000169313,P2RY12,15.469097603655406,0.00033749578130273371,-9.9193594943044214,0.0,-5.5497381093535507,0.0
ENSG00000152580,IGSF10,-87.621333258301178,0.0,30.343592794513523,0.0016077170418006431,57.2777404637853,0.017241379310344827
ENSG00000198829,SUCNR1,-113.71243711802234,0.0,4.2619184434931032,0.0016077170418006431,109.45051867452682,0.022988505747126436
ENSG00000152601,MBNL1,-283.74628258338112,0.08639892001349983,200.41108701930827,0.20096463022508038,83.335195564094889,0.40229885057471265
ENSG00000229619,MBNL1-AS1,23.721491667305379,0.0084373945325683427,-23.090506562678392,0.0016077170418006431,-0.63098510462801094,0.011494252873563218
